corpus_id,organization,source_system,source_section,tender_reference,tender_id,description,description_kind,item_type_hint,quantity,unit,location,product_category,document_url,source_url
M018947,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6810685,,"HIRING THE SERVICES OF ROW/ROU LINE WALKING BY LINE WALKING METHOD FOR A PERIOD OF THREE(3) YEARS FROM PLKM 0.0 KM TO 34.0 KM OF NAHARKATIA-BARAUNI CRUDE OIL PIPELINE (NBPL), 0.0 KM TO 38 KM OF DIGBOI-DULIAJAN CRUDE OIL PIPELINE, PLKM 0.0 TO 22 KM FOR TSPL AND OFC ROUTE FOR TPS FROM 0.0KM TO 27 KM, UNDER PUMP STATION NO.1, DULIAJAN",tender_detail,pump,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NlUrd3RTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlUrd3RRPT0=
M018948,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7683869,,HIRING THE SERVICES OF TELECOM & INSTRUMENTATION MAINTENANCE UNDER PS-3 T&I BASE FOR A PERIOD OF FOUR YEARS,tender_detail,instrument,,,Jorhat,,https://www.oil-india.com/download-tender-document?ten_detail=NkUrL3VpSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkUrL3VnPT0=
M018949,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7376818,,HIRING THE SERVICES OF VEHICLES FOR GENERAL MANAGERS (PETROL DRIVEN VEHICLES) AT NARENGI PHQ FOR A TOTAL PERIOD OF 3 (THREE) YEARS,tender_detail,,,,Guwahati,,https://www.oil-india.com/download-tender-document?ten_detail=NkVPL3ZDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVPL3ZBPT0=
M018950,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7212343,,HIRING THE SERVICES OF VEHICLES FOR GENERAL MANAGERS (PETROL DRIVEN VEHICLES) AT NARENGI PHQ FOR A TOTAL PERIOD OF 3(three)YEARS,tender_detail,,,,Guwahati,,https://www.oil-india.com/download-tender-document?ten_detail=NkVTM3VpSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVTM3VnPT0=
M018951,Oil India Limited,oil-india.com,tender detail,CGI9082P26,,"HIRING THE SERVICES TWO NOS. OF BRAND-NEW BOLERO B4, BS6 AC TWO WHEEL DRIVE OR ABOVE MODEL DIESEL DRIVEN VEHICLES FOR SHIFT OPERATION UNDER PS-11 TENGAKHAT FOR A DURATION OF 4 YEARS",tender_detail,,,,Guwahati,,https://www.oil-india.com/download-tender-document?ten_detail=NlVleHVDSEw2RXFyM1FBPQ%3D%3D,https://www.oil-india.com/tender-details/63?in_detail=NlVleHVBPT0=
M018952,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6513929,,HIRING of Electrical Services for servicing and maintenance of MOV Actuator at Pipeline Department for Oil India Limited's Installation under PS5 base E&C section for a period of 3(three) years as and when required basis,tender_detail,pipe,,,Guwahati,,https://www.oil-india.com/download-tender-document?ten_detail=NlVLMnVDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVLMnVBPT0=
M018953,Oil India Limited,oil-india.com,tender detail,SDI5774L24,,HIV RAPID CARD TEST,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=Nms2eG9HaksrUk93M2c9PQ%3D%3D,https://www.oil-india.com/tender-details/65?in_detail=Nms2eA==
M018954,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6319459,,HOLLOW GLASS SPHERE (HGS),tender_detail,,,,Jaisalmer,,https://www.oil-india.com/download-tender-document?ten_detail=NlVXenRDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVXenRBPT0=
M018955,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7972856,,"HOSE, HYDRAULIC, SIZE: 2"" x 3 MTRS",tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NzBheHZTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NzBheHZRPT0=
M018956,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5413479,,HOSES DRILLING / CEMENTING,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmthL3V5SEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmthL3V3PT0=
M018957,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/4540799,,HOSES MISCELLANEOUS,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=Nms2cjZXbmJvQSswM3c9PQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=Nms0PQ==
M018958,Oil India Limited,oil-india.com,tender detail,DID7321L25,,HOSPITAL FILE COVER,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtleHZpSEw2RXFyM1FZPQ%3D%3D,https://www.oil-india.com/tender-details/65?in_detail=NmtleHZnPT0=
M018959,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5032037,,HP Cartridge-CF277A,tender_detail,,,,Jaisalmer,,https://www.oil-india.com/download-tender-document?ten_detail=N1Urd29HaksrUk8zMlFjPQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=N1Urdw==
M018960,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6644259,,HP Toner Cartridges,tender_detail,,,,Jodhpur,,https://www.oil-india.com/download-tender-document?ten_detail=NlVHK3RDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVHK3RBPT0=
M018961,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7877046,,"HPHT Consistometer ,Circulating Water Bath",tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NzBlenZDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NzBlenZBPT0=
M018962,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6091314,,HPHT Contact angle measurement system,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=Nms2enV5SEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=Nms2enV3PT0=
M018963,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5042819,,"HYDR. STRETCH TEST OF CO2 CYL, CAP.2KG, HYDR. STRETCH TEST OF CO2 CYL, CAP4.5KG, HYDR.STRETCH TEST OF CO2 CYL,CAP 6.5 KG,CO2 CYLINDER REFILLING, CAPACITY 2KG,CO2 CYLINDER REFILLING,CAPACITY4.5KG,CO2 CYLINDER REFILLING ,CAPACITY6.5KG,PAINTING OF CO2 CYLINDERS ,CAPACITY 2KG, PAINTING OF CO2 CYLINDERS ,CAPACITY 4.5 KG, PAINTING OF CO2 CYLINDERS ,CAPACITY 6.5KG,VALVE, CO2 FIRE EXTINGUISHER",tender_detail,valve,,,Kolkata,,https://www.oil-india.com/download-tender-document?ten_detail=N0VPK29HaksrUk8zMlFjPQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=N0VPKw==
M018964,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5625865,,HYDRAULIC HAND PUMP,tender_detail,pump,,,Jaisalmer,,https://www.oil-india.com/download-tender-document?ten_detail=NmtPM3VDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtPM3VBPT0=
M018965,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5595473,,HYDRAULIC HAND PUMP (5000 PSI) (OIL INDIA LIMITED),tender_detail,pump,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtTK3VDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtTK3VBPT0=
M018966,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6060333,,HYDRAULIC TORQUE WRENCH WITH ACCESSORIES,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=Nms2d3Z5SEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=Nms2d3Z3PT0=
M018967,Oil India Limited,oil-india.com,tender detail,GEM/2023/B/4206426,,HYDRAULICALLY ACTUATED ARTIFICIAL LIFTING UNIT (HAAL UNIT) / HYDRAULIC SUCKER ROD PUMP (HSRP),tender_detail,pump,,,Jodhpur,,https://www.oil-india.com/download-tender-document?ten_detail=NzFyaTZIaUN2QXl5,https://www.oil-india.com/tender-details/124?in_detail=N3c9PQ==
M018968,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5678609,,Hand Operated Platform Trolley for Goods Movement,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtPK3VTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtPK3VRPT0=
M018969,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6909851,,"Hand slips, Junk Mill, Junk Sub",tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkVlMnRDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVlMnRBPT0=
M018970,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/7057803,,Handheld Digital Infrared Thermometer,tender_detail,,,,Kolkata,,https://www.oil-india.com/download-tender-document?ten_detail=NkVhK3ZDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVhK3ZBPT0=
M018971,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7766948,,Handheld Hydraulic Pressure Test Pump With Digital Pressure Gauge/Comparator,tender_detail,pump,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkU2eHZ5SEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkU2eHZ3PT0=
M018972,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7246163,,"Handheld Tablets (Class I, Atex zone1)",tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkVTenZTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVTenZRPT0=
M018973,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7115623,,Handling and Transport on Lumpsum Basis - Crane and Trailer,tender_detail,crane,,,Jaisalmer,,https://www.oil-india.com/download-tender-document?ten_detail=NkVXMHZTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVXMHZRPT0=
M018974,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6954349,,Handling and Transport on Lumpsum Basis - Transport Service,tender_detail,,,,Jaisalmer,,https://www.oil-india.com/download-tender-document?ten_detail=NkVlenVDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVlenVBPT0=
M018975,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6013888,,Hanger Flange,tender_detail,flange,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmsrMHRTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmsrMHRRPT0=
M018976,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/4864222,,Hard Grade Bitumen,tender_detail,,,,Kolkata,,https://www.oil-india.com/download-tender-document?ten_detail=N2tlK29HaksrUk8zMlFjPQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=N2tlKw==
M018977,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/7023665,,"Hard drawn aluminium conductor ""RABBIT"" with steel reinforced",tender_detail,steel,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkVheXZDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVheXZBPT0=
M018978,Oil India Limited,oil-india.com,tender detail,CDC5258L24,,"Hard standing for scrap yard & tank storage area inside WIS 240, Mohmari",tender_detail,tank,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtHM29HaksrUk93M2c9PQ%3D%3D,https://www.oil-india.com/tender-details/65?in_detail=NmtHMw==
M018979,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5684076,,Hardware Refresh for E-Office application along with the Service of Resident Engineer & AMC,tender_detail,,,,Noida,,https://www.oil-india.com/download-tender-document?ten_detail=NmtPL3ZTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtPL3ZRPT0=
M018980,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5620959,,Heat Exchanger HE-15.05B,tender_detail,heat exchanger,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtPMXVTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtPMXVRPT0=
M018981,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/5809776,,Heat Shrinkage FEP Tubes,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtHMXV5SEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtHMXV3PT0=
M018982,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7218643,,Heated Centrifuge,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkVTM3RDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVTM3RBPT0=
M018983,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5662430,,Heavy Duty HDPE Portable Mats,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtPeHZTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtPeHZRPT0=
M018984,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7807774,,Heavy Duty Tool Box,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkU2L3ZpSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkU2L3ZnPT0=
M018985,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6359910,,Heavy Duty Tool Kit,tender_detail,,,,Moran,,https://www.oil-india.com/download-tender-document?ten_detail=NlVTMXZpSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVTMXZnPT0=
M018986,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/5825799,,Heavy duty exhaust fan,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtHd3RDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtHd3RBPT0=
M018987,Oil India Limited,oil-india.com,tender detail,CGI9331L26,,"Height raising of existing Boundary wall including construction of new wall wherever necessary, repair and re-plastering, painting, fabrication & fixing of concertina wire at Industrial Area PS8, Sonapur. (Approx Length 735.00 Meters)",tender_detail,,,,Guwahati,,https://www.oil-india.com/download-tender-document?ten_detail=NlVPMnVDSEw2RXFyM1FZPQ%3D%3D,https://www.oil-india.com/tender-details/65?in_detail=NlVPMnVBPT0=
M018988,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6859978,,Hex Brass Bar & Round Steel Bar,tender_detail,steel,,,Kolkata,,https://www.oil-india.com/download-tender-document?ten_detail=NlU2MXVpSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlU2MXVnPT0=
M018989,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/4813960,,"Hexamine (Qty.: 10,000 KG)",tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkVhL29HaksrUk8zMlFjPQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVhLw==
M018990,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7831709,,Hexamine. Hexamine,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NzBlMnVpSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NzBlMnVnPT0=
M018991,Oil India Limited,oil-india.com,tender detail,DID6820L25,,"Hi-Mask, Alcohol Based Hand Rub/Hand Sanitizer, Nitrile Gloves Non-Sterile",tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=N0U2MG9HaksrUk93M2c9PQ%3D%3D,https://www.oil-india.com/tender-details/65?in_detail=N0U2MA==
M018992,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/5888545,,High End Laptop - Notebook,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtDMHRTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtDMHRRPT0=
M018993,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6178138,,High End Laptop-Notebook,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NlVhMnVTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVhMnVRPT0=
M018994,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7711034,,High Performance EP Mud Lubricant,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkU2MXZTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkU2MXZRPT0=
M018995,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/4799701,,High Performance EP Mud Lubricant (HP EPML),tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkUrM29HaksrUk8zMlFjPQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkUrMw==
M018996,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6431791,,High Performance Milled Tooth Roller Cone Bit,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NlVLeXVpSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVLeXVnPT0=
M018997,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5379446,,High Pressure High Temperature Reactor,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmthenRTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmthenRRPT0=
M018998,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6530275,,High Pressure Liquid Chromatography (HPLC) coupled with Gel Permeation Chromatography (GPC),tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NlVLMXVTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVLMXVRPT0=
M018999,Oil India Limited,oil-india.com,tender detail,GOS7001L25,,"High Pressure Pipe Assy , SPARES FOR KIRLOSKAR DIESEL ENGINES , GROUP : FUEL FILTER, FUEL PIPES, AIR CLEANER, LUB OIL SUMP, PUMP SUCTION TUBE & DELIVER",tender_detail,pump,,,Guwahati,,https://www.oil-india.com/download-tender-document?ten_detail=NDA2L29HaksrUk93M2c9PQ%3D%3D,https://www.oil-india.com/tender-details/65?in_detail=NDA2Lw==
M019000,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6650906,,High Pressure Sodium Vapour Lamps (HPSV Lamps),tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NlVDd3ZTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVDd3ZRPT0=
M019001,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6908770,,High Pressure Washer,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NlU2L3RTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlU2L3RRPT0=
M019002,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/5808768,,High Resolution Mass Spectrometer System,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NmtHMXZpSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtHMXZnPT0=
M019003,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/4763987,,High Strength Deformed Steel Bars and Wires for concrete reinforcement as per IS 1786,tender_detail,steel,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NlVDeG9HaksrUk8zMlFjPQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlVDeA==
M019004,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6875736,,High Voltage Phase Comparator,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NlU2eXVTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlU2eXVRPT0=
M019005,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7601614,,High pressure Mud valve,tender_detail,valve,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkUrMHZDSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkUrMHZBPT0=
M019006,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7875299,,"High pressure, multistage, vertical, skid mounted, centrifugal feed water pump with motor",tender_detail,pump,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NzBleHRTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NzBleHRRPT0=
M019007,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7609155,,High purity Helium Gas with Cylinder,tender_detail,,,,Duliajan,,https://www.oil-india.com/download-tender-document?ten_detail=NkUrM3Z5SEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkUrM3Z3PT0=
M019008,Oil India Limited,oil-india.com,tender detail,GEM/2026/B/7249034,,High-Pressure Delivery line & Fittings for Drilling rigs of OIL,tender_detail,pipe fitting,,,Kolkata,,https://www.oil-india.com/download-tender-document?ten_detail=NkVTenZ5SEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVTenZ3PT0=
M019009,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5229775,,"Hiring 14 to 17-Seater Bus for Terminal Transfers of Offshore Drilling Crews at Veer Savarkar International Airport, Port Blair, Andaman & Nicobar Islands",tender_detail,,,,Kakinada,,https://www.oil-india.com/download-tender-document?ten_detail=NGtDd29HaksrUk8zMlFjPQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NGtDdw==
M019010,Oil India Limited,oil-india.com,tender detail,GEM/2025/B/6771257,,"Hiring A Onetime Service For Obtaining Borewell Noc From Ground Water Board, Kolkata Against Repeater Station-11, Repeater Station-12 & Pump Station-7, Madarihat",tender_detail,pump,,,MADARIHAT,,https://www.oil-india.com/download-tender-document?ten_detail=NlUrM3RTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NlUrM3RRPT0=
M019011,Oil India Limited,oil-india.com,tender detail,CIC1667P27,,"Hiring Consultancy Service for Detailed Project Report (DPR) for Development of Potash Mining in Jorkian-Satipura-Khunja Amalgamated Potash and Halite Composite License Block, Rajasthan, India",tender_detail,,,,Guwahati,,https://www.oil-india.com/download-tender-document?ten_detail=NkVLK3ZDSEw2RXFyM1FBPQ%3D%3D,https://www.oil-india.com/tender-details/63?in_detail=NkVLK3ZBPT0=
M019012,Oil India Limited,oil-india.com,tender detail,CIC1668P27,,"Hiring Consultancy Service for Detailed Project Report (DPR) for development of Graphite & Vanadium mining in Phop Graphite and Vanadium Composite Licence block, Arunachal Pradesh, India",tender_detail,,,,Guwahati,,https://www.oil-india.com/download-tender-document?ten_detail=NkVLK3ZpSEw2RXFyM1FBPQ%3D%3D,https://www.oil-india.com/tender-details/63?in_detail=NkVLK3ZnPT0=
M019013,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/5724768,,Hiring Consultancy Services to carry out Technical Due Diligence of the Blocks Offered by the Government of India under Open Acreage Licensing Policy (OALP) Bid Round-X,tender_detail,,,,Noida,,https://www.oil-india.com/download-tender-document?ten_detail=NmtLMHRTSEw2RXFyMmdHdQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NmtLMHRRPT0=
M019014,Oil India Limited,oil-india.com,tender detail,GEM/2024/B/4812666,,Hiring Consultancy Services to carry out Technical Due Diligence of the Selected Blocks Offered by the Government of India under Open Acreage Licensing Policy (OALP) Bid Round IX,tender_detail,,,,Delhi,,https://www.oil-india.com/download-tender-document?ten_detail=NkVTMW9HaksrUk8zMlFjPQ%3D%3D,https://www.oil-india.com/tender-details/124?in_detail=NkVTMQ==
